dataid,active_record,building_type,city,state,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,water_ert_min_time,water_ert_max_time,water_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,number_of_nests,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines
2461,yes,Single-Family Home 001 (Master),Austin,Texas,2014-04-22 00:00:00-05:00,2021-01-31 02:59:00-06:00,0.97,,2021-01-31 02:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,yes,,,,,2015-08-21 08:58:00-05:00,2018-01-08 23:59:00-06:00,92%,2012-04-11 18:59:51-05:00,2020-10-08 18:54:06.133595-05:00,87%,2019-11-13 15:04:00-06:00,2021-01-31 05:01:00-06:00,92%,2/1/2011,,2008,2075,2075,0,0,,,yes,South,8.175,8.175,,,,yes,,yes,yes,,yes,,,,yes,yes,,,CCET - Control,,
2335,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-26 00:00:00-05:00,2021-01-31 02:59:00-06:00,0.97,,2021-01-31 02:00:00-06:00,99%,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,yes,,,,,,,yes,,,,,yes,,,,,yes,,,,,,,,2012-04-11 18:59:40-05:00,2020-01-29 17:16:26.417881-06:00,86%,2019-11-20 10:04:00-06:00,2021-01-31 05:01:00-06:00,85%,2/1/2011,,2008,2710,1508,1202,0,,,yes,South;West,5.92,4.44,1.48,,,yes,yes,yes,,,yes,yes,yes,,yes,yes,yes,,CCET - Pricing Trial,,
2233,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.97,,2021-01-31 02:00:00-06:00,97%,yes,,,,,yes,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,yes,,,,,,,,2012-04-12 07:30:15-05:00,2020-10-08 18:54:13.719797-05:00,77%,,,,2/1/2011,,2008,3245,1779,1466,0,,,yes,South,6.25,6.25,0,,,yes,,yes,,yes,,,,,yes,yes,,,CCET - Portal Only,,
2129,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-15 19:00:00-05:00,2021-01-26 07:59:00-06:00,0.96,,2021-01-31 02:00:00-06:00,95%,,,,yes,,yes,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,yes,,yes,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-28 15:49:00-05:00,2017-09-01 13:53:00-05:00,82%,2012-04-11 18:58:37-05:00,2018-04-16 23:39:13-05:00,80%,2019-12-16 11:04:00-06:00,2020-09-09 11:03:00-05:00,95%,2/1/2011,,2008,2075,2075,0,0,,,yes,South;West,6.25,4,2.25,,,yes,,yes,yes,yes,yes,yes,yes,,yes,yes,,,CCET - Control,,
6603,yes,Single-Family Home 001 (Master),Oakland,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/24/2018,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
7193,yes,Single-Family Home 001 (Master),Hayward,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/24/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7820,yes,Single-Family Home 001 (Master),Berkeley,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/24/2018,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
10544,yes,Single-Family Home 001 (Master),Berkeley,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/24/2018,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
2018,yes,Single-Family Home 001 (Master),Austin,Texas,2013-11-13 18:00:00-06:00,2021-01-31 02:59:00-06:00,0.91,,2021-01-31 02:00:00-06:00,100%,yes,yes,,,,yes,yes,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,yes,,,yes,,,,,,yes,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,yes,yes,yes,,,,yes,,,,,yes,,,,,,,,2012-04-11 18:59:00-05:00,2020-01-29 17:26:39.947320-06:00,67%,,,,2/1/2011,,2008,3023,1473,1550,0,,,yes,South;West,7.8,4.68,3.12,,,yes,,,,,,,,,yes,yes,,,,,yes
11458,yes,Single-Family Home 001 (Master),Berkeley,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/25/2018,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
4357,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 19:00:00-05:00,2020-04-24 16:59:00-05:00,0.98,,2020-04-24 16:00:00-05:00,87%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:45-05:00,2013-05-10 16:29:24-05:00,100%,,,,7/27/2011,,2008,1069,,,,,,yes,South,4,4,0,,,,,yes,,,,,,,,yes,,,CCET - UT Text,,
1718,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-15 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.93,,2021-01-31 02:00:00-06:00,57%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,2012-09-26 18:59:27-05:00,2015-10-28 23:34:00-05:00,3%,2012-04-11 18:16:55-05:00,2020-10-08 18:21:09.520509-05:00,91%,,,,2/1/2011,,2008,2710,1508,1202,0,,,yes,South;West,5.88,2.45,3.43,,,yes,,yes,,,,,,,yes,yes,,,CCET - Text Message,,
1642,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-11 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.98,,2021-01-31 02:00:00-06:00,100%,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,,yes,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,yes,yes,,,,,,,,2012-11-17 17:54:40-06:00,2016-01-26 11:27:09-06:00,15%,2019-12-05 13:04:00-06:00,2021-01-31 05:01:00-06:00,64%,2/1/2011,,2007,1720,1720,0,0,,,yes,South;West,6.37,3.43,2.94,,,yes,,yes,yes,yes,yes,yes,yes,,yes,yes,,,CCET - Control,,yes
1192,yes,Single-Family Home 001 (Master),Austin,Texas,2012-09-17 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.95,,2021-01-31 02:00:00-06:00,81%,yes,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,2015-08-20 14:20:00-05:00,2018-08-22 16:25:00-05:00,95%,2012-04-11 18:59:48-05:00,2013-05-10 16:29:20-05:00,100%,,,,2/1/2011,,2008,2122,1162,960,0,,,yes,South;West,6.25,3.25,3,,,yes,,,,,,,,,yes,yes,,,CCET - Portal Only,,
1185,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-22 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.90,,2021-01-31 02:00:00-06:00,92%,yes,yes,,,,,,,,,,,yes,yes,,,yes,,,,yes,yes,yes,,,yes,,,,yes,yes,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,2012-05-01 12:00:00-05:00,2019-03-15 07:19:00-05:00,61%,2012-04-11 18:41:43-05:00,2019-10-18 06:33:44.119637-05:00,92%,2020-06-25 12:07:00-05:00,2020-09-29 17:45:00-05:00,95%,2/1/2011,,2007,2122,1162,960,0,,,yes,South;West,7.215,4.995,2.22,,2,yes,yes,yes,,,yes,yes,,,yes,yes,yes,,CCET - Pricing Trial,,yes
744,yes,Single-Family Home 001 (Master),Austin,Texas,2012-01-01 00:00:00-06:00,2021-01-31 02:59:00-06:00,0.99,,2021-01-31 02:00:00-06:00,98%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:58:50-05:00,2020-07-15 06:42:18.696725-05:00,86%,,,,2/1/2011,,,2351,,,,,,yes,South,5.92,5.92,0,,,yes,,yes,,,,yes,,,yes,yes,,,CCET - Text Message,,
3821,yes,Single-Family Home 001 (Master),Oakland,California,2020-01-28 18:00:00-06:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,,,,,,yes,yes,yes,,,,,,,,,yes,,,,,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2019,,1905,3990,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
4235,yes,Single-Family Home 001 (Master),Ithaca,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/6/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9369,yes,Single-Family Home 001 (Master),Oakland,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8812,yes,Single-Family Home 001 (Master),King Ferry,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/11/2018,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
11935,yes,Single-Family Home 001 (Master),Fremont,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/11/2018,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
7650,yes,Single-Family Home 001 (Master),Livermore,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/19/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,,Single-Family Home 001 (Master),Newfield,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/26/2018,6/8/2019,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
2832,yes,Single-Family Home 001 (Master),Ithaca,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9469,yes,Single-Family Home 001 (Master),Ithaca,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8707,yes,Single-Family Home 001 (Master),Austin,Texas,2019-07-21 17:00:00-05:00,2020-12-10 11:59:00-06:00,0.86,,2020-12-10 11:00:00-06:00,87%,yes,,,,,,,yes,yes,,,,yes,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,6/25/2019,,2008,1422,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,yes
661,yes,Single-Family Home 001 (Master),Austin,Texas,2013-09-07 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.97,,2021-01-31 02:00:00-06:00,100%,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,2016-01-01 00:00:00-06:00,2018-08-16 23:59:00-05:00,94%,2012-05-25 06:30:18-05:00,2019-08-21 19:50:59.725934-05:00,56%,,,,2/1/2011,,2007,1842,1379,463,0,,,yes,South,6.3,6.3,,,,yes,,yes,,yes,yes,yes,yes,,yes,yes,,,CCET - Pricing Trial,,yes
1970,yes,Single-Family Home 001 (Master),Austin,Texas,2019-04-11 05:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,yes,yes,,,,,,,,,,,,yes,,,yes,,,,yes,,,yes,,yes,yes,yes,,yes,,,,,yes,,,,yes,yes,,,,,,,,,,yes,,,yes,yes,yes,,,,,,yes,yes,,,,yes,,,,,,,,,,,,,,,,,,,4/2/2019,,2001,2887,1795,1092,,,,yes,,6.3,,,,,,,,,,,,yes,,,yes,,,,,
1097,yes,Single-Family Home 001 (Master),Piedmont,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/14/2019,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
10811,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-07-10 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,yes,,yes,,,,,,,,,yes,,,,,,,,,,,yes,,,,,yes,yes,,,,,,,,,,,,,,,,,,4/24/2019,,1910,1344,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
5174,,Single-Family Home 001 (Master),Ithaca,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/15/2019,4/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,yes,Single-Family Home 001 (Master),Freeville,New York,2019-06-21 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.98,,2021-01-30 10:00:00-06:00,98%,,yes,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,yes,yes,,,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,yes,,yes,,,,,,,,,,,,,4/29/2019,,1957,1150,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
2126,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-07-18 19:00:00-05:00,2021-01-28 07:59:00-06:00,1.00,,2021-01-28 07:00:00-06:00,100%,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,5/1/2019,,1890,1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6069,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-05-17 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,yes,yes,yes,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,5/1/2019,,2015,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-07-26 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 01:00:00-06:00,100%,,,,,,,,yes,,,,,,,,,yes,,,,yes,,,yes,,,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,5/2/2019,,1870,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6526,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-05-17 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,yes,,yes,,,,,,,yes,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,yes,,,,,,,,,,,5/2/2019,,1998,2266,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8503,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-07-26 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/2/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10164,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-05-21 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,yes,,,,,,yes,yes,,,,,,,,,,,,5/2/2019,,2013,1267,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
3383,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-05-21 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,,,,,,,5/4/2019,,2002,1728,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8849,yes,Single-Family Home 001 (Master),Newfield,New York,2019-06-20 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,yes,yes,yes,,,,,,,,,,,,,yes,yes,,,,yes,,yes,,yes,yes,,,,yes,,,,yes,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,yes,,,,,,,,,yes,yes,,yes,,,,,,,,,,,5/4/2019,,1860,2620,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,
10621,yes,Single-Family Home 001 (Master),Newfield,New York,2019-06-26 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.95,,2021-01-31 02:00:00-06:00,93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,5/4/2019,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
9106,,Single-Family Home 001 (Master),Austin,Texas,2019-04-06 00:00:00-05:00,2020-07-13 16:59:00-05:00,1.00,,2020-07-13 16:00:00-05:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/19/2018,7/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-05-21 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.60,,2021-01-31 02:00:00-06:00,60%,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,,yes,,yes,yes,yes,,yes,,yes,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,yes,yes,,yes,,yes,,,,,,,,,,,5/5/2019,,1984,1784,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
183,yes,Single-Family Home 001 (Master),Freeville,New York,2019-07-01 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.99,,2021-01-31 02:00:00-06:00,93%,,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,yes,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,yes,,,,,,,,,,,5/6/2019,,1990,1696,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
335,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-07-10 19:00:00-05:00,2021-01-24 23:59:00-06:00,1.00,,2021-01-24 23:00:00-06:00,100%,,,,,,,,,,,,,,,,,,yes,,,yes,,,,yes,yes,,,,yes,,,,,,,yes,,yes,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,,,,,5/6/2019,,1880,1988,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
1272,yes,Single-Family Home 001 (Master),Ithaca,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/20/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,yes,Single-Family Home 001 (Master),Groton,New York,2019-06-07 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.99,,2021-01-31 02:00:00-06:00,99%,yes,yes,,,,,,,,,,,,,,,yes,,,,,,yes,,yes,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,yes,,,,yes,,yes,yes,yes,,,,,,,,,,,5/6/2019,,1975,2890,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
1706,yes,Single-Family Home 001 (Master),Newfield,New York,2019-07-01 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.99,,2021-01-31 00:00:00-06:00,99%,,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,,,,,yes,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,yes,,,,,,,,,,,5/6/2019,,2019,2988,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
3840,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-05-22 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,yes,yes,yes,,yes,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,yes,yes,,,,,,,,,,,,5/6/2019,,1835,1484,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
6868,yes,Single-Family Home 001 (Master),Groton,New York,2019-06-07 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.84,,2021-01-31 02:00:00-06:00,84%,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,yes,,,,,,,,,,,yes,,,,,,,,yes,,,,yes,,,,,,,,,,,,,yes,,,yes,,,,,yes,,,,,,,,,,,5/6/2019,,1890,2902,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
7021,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-05-28 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,yes,,,,,,,,,,,,,,,yes,,yes,,,yes,yes,,,,yes,,yes,,yes,,,,yes,,,,,yes,yes,yes,,,,,,,,,,,,yes,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,,,,,5/6/2019,,1987,3312,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,
7935,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-07-03 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,,,,,,,,,,,,,,,,,yes,,,,,,yes,,yes,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,,,,,5/6/2019,,1969,1742,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
9002,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-05-20 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,yes,yes,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,yes,,yes,yes,,,,,,yes,yes,yes,yes,yes,,,,,,,,yes,,,,,,,,,yes,yes,,,,,yes,yes,,,,,yes,,yes,,,,,,,,,,,5/6/2019,,2017,2394,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,
11421,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-08-27 19:00:00-05:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,,,,,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,yes,,,,yes,,yes,,yes,,,,,,,,,,,5/6/2019,,1993,1534,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
381,yes,Single-Family Home 001 (Master),Freeville,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/2/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
